Video ID,Title,Views,Likes,Comments
Od-IxtkOjmA,back to school challenge from Nastya and Eva,6846062,19570,0
4FP8yh_ZVO0,Nastya and Young Dylan - My birthday Has Come (official music video),194137672,363364,0
DyGJvjYbyYI,Forest Hills: The Last Year - Official Teaser #3 | Fear Never Dies,18063,765,307
St7PRIJVZ-Q,"Jessica Pratt - ""The Last Year"" (Official Visualizer)",118475,2861,136
H8z8ksRJIYY,TAKING THESE FOOLS TO SCHOOL! | Last Year: The Nightmare,2942231,46575,1028
R5tYTZXUvhE,"“It’s Billionaire, Vicki. Millionaires are So Last Year”",59109,5227,94
f6qbQzwhA7I,Is Updated LAST YEAR Actually Any Good?,174483,6008,365
-bumJY5-o_Y,havent BREATHED since last year 🫢 (Animation Meme) #shorts,7730534,465247,6196
GvcCWs8blUs,"YOU WILL NOT ESCAPE ME! | Last Year: The Nightmare (w/ Delirious, Ohm, Moo, Rilla, & Squirrel)",940299,22377,522
4XP_jTEnugM,Last year I was so cringe,64495,4633,122
MAPMxnL4FR4,Haven’t Showered Since Last Year 😂 (Animation Meme) #shorts,4519292,253340,1802
ITfpadWgvrg,BOYS vs. GIRLS CHALLENGE by Nastya and Friends,9102791,43341,0
zW9RR0sAPJg,Last Year's Model | Full Episode | Season 9 Episode 8 | Midsomer Murders,172486,1937,100
9lBpSbc02fY,Kelsea Ballerini - This Time Last Year (Official Lyric Video),195567,1961,54
M7x70EZbPjU,Slightly Embarrassed I filmed this last year | MyHealthyDish,13261190,248562,1104
GRGbhYa6eZI,these were from like last year btw 😭 #cookierunkingdom #crk #rarepair,9854,2095,41
j9J0v5lAquo,I played 365 Games last year...,1171630,43145,2359
PFtxSiZqalA,Nastya goes to visit African children,31361183,47915,0
6j-yB5Vh2nI,Last year was hard losing my BFF so  I rededicated ￼my life to Christ #Baptism #Dedication #church,4120509,125518,1409
T9yVJ4eQpds,THE NEW DBD AND FRIDAY THE 13TH! - LAST YEAR (Our First Matches) 1v5,2651901,50066,1732
ocDjxq5M0HY,WELCOME TO MY WEB! | Last Year Season 1 Afterdark (The Spider is INSANE!),2181750,44682,684
3Ps8l5dcmm0,Last Year The Nightmare: Donald Trump The High School Bully! (Online - Comedy Gaming),1479417,20044,321
-OjkHRp2ti0,alt-J - Last Year (Official Audio),1966542,11757,657
1IfJg4EOn7o,Stacy and her birthday are 6 years old,39511976,168301,0
YVmxdXuP2Wo,Maddy's Last Year,9297354,146403,14508
6yOfrFyLPhY,Last year,24354,2820,143
O7SOPJ5Goj4,How To Create A FREE Faceless News Channel Using AI - Make US$55K A Month,317969,14207,1101
CzRKxY1x4vQ,How To Create A News Channel with AI | 2025,111224,3109,130
8aiBJCnxbJ0,📺How to Create a Fun News Broadcast Video (InShot Tutorial),170250,3173,96
tzzIJHZUQkE,"How To Create A News Channel With AI ,  AI News Video Generator , AI Lip Sync",1818,61,3
-X9ymqNGNOU,How To Create A News Channel With ChatGPT & AI News Video Generator,610698,16443,465
5h7xQivA4K4,Create Trending Videos Using Google News! #facts,35,0,0
0vUSu2r-ai4,CREATE AI NEWS CHANNEL FREE,315,47,5
CDYyWWudZWo,How To Create A Faceless News Channel With AI In 2024 (AI News Video Generator Step-By-Step),4624,146,11
4QLQFmd4vaY,Austin ISD teacher arrested for using AI to create explicit images of students,776,5,11
w_1I0zybY40,How to Create Youtube News Videos with AI (Step-by-Step Method),38761,791,27
9N3hfp9f6LE,Create A FREE Faceless News Channel Using Ai | Ai news video generator | (Faceless Youtube Channel),8964,312,27
5bq_ME5j1q4,Create A News Channel Using AI | News Presenter| AI Avatar | Video Generator Free |ChatGPT & Canva,12120,455,19
j_k-lfXleFg,Create a news anchor with Ai 😍 #ai #techai #tech #technology #news #shorts #ytshorts #texttoimage,339,5,0
R5oyu4fxg1o,Ai NEWS Anchor | Create Your Own Online News Channel for FREE with AI step by step,160,4,0
J7Crm3XgB2A,Japanese citizens create ‘wanted’ list for nuisance Kick streamers #itvnews #news #streamers,1066,38,0
ix2y0x1EfS0,Create Professional News Broadcast in DaVinci Resolve — mNews Tutorial — MotionVFX,4500,93,17
PqiG8_dxIKA,How To Create A News Channel With FREE AI Tools | AI News Video Generator,3147,105,2
D7gN-dOXF_o,How To Create News Website In WordPress 2025 (Step-By-Step For Beginners),2938,33,1
Hpvk7345k3Y,How To Use Ai To Create News Articles - By Ai Creatives,2406,21,0
Icfw6p0RW28,How to Create a Monetizable AI News Channel in Minutes | Free AI video generator,800,37,10
oAgLRZmYdAk,Xinhua News | China aims to create over 12 million urban jobs in 2024,451,22,0
Qgn-vLDJUGI,Free AI News Video Generator | Create An AI News Presenter in Just 5 Minutes With CapCut,99553,2239,139
VIWcFUMK5ko,Culture (un)explained: Did Disney create fake news? #disney #fakenews,466,3,0
PWxSwL39HrA,Create craft & additions. Minecraft mod news,171,1,0
6nlW4EbxTD8,How David Bowie used 'cut ups' to create lyrics - BBC News,111062,1590,93
qsFAZN6j_ZQ,How To Create A News Channel With AI,100,4,0
SWjBYGE2hSY,How to Create Teases for TV News Report,422,6,2
UjDHN5s0vEM,How to Create a News Channel with AI || AI News Video Generator,139,1,0
0AIWknOgIMY,Create a NEWS channel on YouTube using Google Trends & Ai,7790,195,10
ZD-43-QtUyY,How to Create A Professional NEWS CHANNEL With AI | AI Video Generator,11648,321,15
yV9jvv542e4,Create An AI News Presenter in Just 5 Minutes With AI | Free AI News Video Generator,18060,364,18
RA61ls72sew,How To Create a News Website in WordPress 2025! (Full Tutorial),47350,513,17
nIABVr5tAlg,How to create a News Channel with AI - AI News Video Generator,29641,1060,57
v4kSo0_bL6s,Create Ai News Channel by Making Ai News Anchor and get MILLIONS of Views,86,2,0
8Mvlt9ggh9E,How To Create A News Channel With Vidnoz & AI News Video Generator,4487,97,7
MwS6bF5RK4o,How Easily To Create A News Channel With ChatGPT & AI News Video Generator & Make Money,739,32,3
ZII2P2iughw,Create a News Channel with AI | AI News Anchor                          #ainewsanchor #ainewstoday,336,9,0
nkz8xEYgP9w,Scientists create mice with two fathers #science #sciencenews #news,586,13,1
b95HUKA_P6A,How To Create A News Channel With AI || AI News Video Generator || Free,29,3,0
qfxHWm_oExA,Cyber hand with the help Create mod. Minecraft mod news,1639,19,2
J3z2jYZr52Q,Get the LNKLY App now❤️ #create #your #news #article #update #friend #generate #application,36,1,0
twgh1zIoOAE,Live News - Create a news ticker with news from Twitter,942,3,2
9RpxHcV4nVA,Create addons logos changed. Minecraft mod news,525,13,4
0zRCILMaf_U,How to Create AI News Channel for MILLIONS of views in 2024,20055,644,5
J28w7wdMKfk,Create A News Channel Presenter  With AI,436,5,1
f4fzS3igK60,Create your own AI powered news website and start making money today!,79,3,0
VeV3XpFQWmI,How the Hudson’s Bay Company helped create Canada,20079,177,142
Y31jiJIHYeI,Germany votes for historic boost to defence spending | BBC News,53809,703,579
EZSOW_jupxQ,How to Create a News Website in WordPress | In just 25 mins,108525,1901,93
ZN7y5KKTpKM,Democrats Are Failing Women Sports—Why Are They Defending This?,3256,324,46
CemyBXT189I,Here's why Thomas Tuchel is the 'perfect fit' for England | BBC Sport,6517,136,30
afx936DrAao,Men Vs Women in Sports...Why is This Even A Conversation?,35402,1759,39
9qEbjw_I0-o,Why Are We Addicted To Extreme Sports?,213562,2830,199
9mwKKhmyKiw,Extreme Sports - why are they so addictive!?,7511,96,4
h-klGw9UCiM,The Power of High School Sports: Why Players Never Regret Quitting,7032,106,9
clxLUstMUCs,Why are women’s sports uniforms so different from men’s?,48730,814,19
0_CgtLI7jko,Why Ronda Rousey Can BEAT Floyd Mayweather🥊,2668676,152119,5540
CJNmj4A9rzQ,Why’d he fall like that 💀 #sports #mma #ufc #ufc5 #gaming,426,10,0
W6VirgkhGOM,The decline of English managers | Past & present managers reveal the reality of football management,49957,812,274
xQ8lUTbXAWY,EA sports why are you gay,1909541,94897,815
cvUFUfjbguw,This why these are banned,24726,1634,4
zrXxhgmV0K4,Psychology of sports: Why do fans keep getting pulled back in?,373,5,0
9v4gWBh4RjQ,Why can’t their just be sports? Why school? #athlete #football #sports #collegefootball #relatable,4753,158,6
yhlmOP6Sl30,Why Americans Are Watching LESS Sports...,33673,1637,97
02EdZ2TCDwo,Patience in Sports  Why Timing is Everything #sports #football #basketball #boxing,485,9,0
nhChnlSLpb4,This is WHY Sports Media Sucks…,49677,2127,133
23KMbvL2Zp0,Essay on Importance of Sports/Why are Sports Important,155,6,0
o_n_vA8GjX8,Why is this so true🤣🏀 #viral #basketball #sports #hoops #dunk #dunking #braxtonpicou #nba,821895,37802,193
Bf-PkxM9rYA,TeamSafe​®Sports - Why?,47,3,0
fVgUnl0wu2c,Extreme Sports: Why Do People Do It?,24903,72,7
FRRxhZcKVAA,Anxiety in Sports: Why Athletes Develop Anxiety,358,12,0
NV9zUZbkB7s,Confidence In Sports: Why Is Your Child Nervous? What To Do About It?,364,4,1
7LCOZ0jeTfI,Why does everyone hate Piqué 😮 #shorts,187405,12947,152
8T8KT_-nJ_o,🎥 The Incredible Benefits of Sports – Why You Should Get Active Today! 🏀⚽🏃‍♂,45,5,0
n-dUutK0dHs,Why Can't Your City Have a Professional Team? The American Sports Monopoly,133838,4685,1108
hNGsnXeY3qk,Why Anthony Davis wears number 3?,71104,4573,9
phq5hSwxPbg,Why Fighters FIGHT Referees🥊,909511,59033,128
PVn_VyGeXE4,Why you should play sports? #shorts,853,32,1
NsQmAQImp5A,Why Kyrie Irving is so good at Finishing #shorts #nba #basketball #sports #athlete,11991,973,13
LDolOxhniYM,"Sexualization of Women's Sports, why...just why?|Analysis Report",572,21,5
NsaNek5Cbn0,Putting the fun back into youth sports: Why parents should just 'let them play',148,1,0
VCzHA3an498,Why Sports Leagues MUST End Weed Testing Now #nfl #legalizeweed #football #athletes,14572,862,21
q897BnY3rO8,Benefits of sports | Why you should play sports #sports,2378,24,5
h0kYYb3kjmw,Why Footballers Should Play Other Sports During the Off-Season #shorts,6041,507,10
6J8vfmKazLg,So that's why Lebron stopped playing Football 😅 #lebronjames,121494,7994,21
2LrKRFzkd6c,The Flaws of Fighter Pay in Combat Sports  Why It Shouldn't Exist,10180,254,3
N9hohx35nh8,Dear Sports: Why they mean so much to us | ESPN,7694,113,24
hoXctiti7A0,Oregon high school sports: Why it's an exciting time to be a wrestling fan,160,4,0
GimpyCxTBLU,Why Your Favorite Sports Host Is Actually IRREPLACEABLE,20912,283,9
mvaVhWUxoOo,Men & sports: Why they watch and play,496,16,3
WE2_Y33iqMs,"Nick saban on way out, new Era of sports, why financial industry will continue to boom",3480,313,21
mSjCUrXhsFI,The Unsung Heroes of Sports: Why Role Players Matter More Than You Think! #podcast #sportstalk,57,1,0
Fdn_I8K5GS4,American Sports: Why High Scores Drive Viewers Away,491,1,0
D2_V-b37CyQ,This is why sports are perfect 🥹,588560,43435,207
lFSziqgGwEU,"PT 2: Racism in Sports: Why are they hating on Shedeur Sanders? See Jalen Hurts, Lamar Jackson",129,12,9
5nQIQC8ikcA,Why you shouldn’t release the force while kicking! #taekwondo #sports #nj #martialart #태권도,29571457,1820910,3212
JfBQi9MwWzM,Jamal Murray Reminds Us Why Sports Are Amazing,25071,1913,65
5_yDGN_qMzM,This Is Why Rugby Is One Of The Most Brutal Sports In The World! (nswwaratahs),4724,177,1
jnvYlDpUC_0,Why Do BRAND NEW Songs Sound Nostalgic? 🤔🎶 #billieeilish #harrystyles #ladygaga #music,6055098,489481,1663
NQVaftEXlvc,Why Was New York City So Dangerous in the 90s?,283463,4814,973
6fW7JU6A6Xo,Why New U.S. Manta Ray Submarine TERRIFIES China,928372,12682,1209
a8YY9Ticm3w,"‘Dangerous game of chicken’: Trump prepping new tariffs, threatening the global economy",843818,11061,5215
dVpEEBcE8tc,Why New Orleans' Geography SUCKS,3926150,98414,7819
1zDNYLutgM8,Why living in New Zealand has become Impossible,332918,7869,2716
WkIQehUA-o8,Why New Chinese AIRCRAFT CARRIER is A Complete DISASTER,1823605,22276,2982
ccA-zK_bbwQ,Why New Jersey Doesn’t Let People Pump Their Own Gas,2957826,27016,8965
mhYS59egWQc,How (And Why) The New York Times Lies,302515,24036,1577
McLgpck2i7A,Why New York City is so Huge,2041224,61349,3270
c1oUKOcHsd8,Why NEW Video Games Are TERRIBLE,1709370,158657,2406
6rNvxML07CU,Why New York Has So Many Rats - NYC Revealed,2874208,35587,8387
Wehsz38P74g,Why New York’s Billionaires’ Row Is Half Empty,19731069,273948,22825
dobMYA84beQ,Why New York Giants NEED Aaron Rodgers | Colin Cowherd NFL,19613,369,90
8yFeispiMp8,Here’s Why New Cars are Designed to be Unreliable,215314,8977,1066
3a9y-Vv1E78,Why New York City Still Uses Wooden Water Towers - Cheddar Explains,1766802,33777,2225
cu0n05E6zUk,10 Reasons Why You Should NEVER Move to New York City,895027,20805,7800
WTxCjNekQRI,Why New York City is the Greatest City in the World | Ryan Serhant Vlog #73,188344,7577,757
Kn8dmPywRzQ,James Spader Explains Why New York City Is the Best City in the World,720350,14180,1152
_k1TQGK3mZI,Why New Aircraft Engine Ideas Rarely Succeed,809403,18829,1609
KJTj3nJ2qMU,Why New York is the Best City in the World,15904,814,98
RYW2ft9o4AM,Why New Symbiotes Weaker Than Old Ones? 🤔 #venom  #spiderman #ironaman #marvel #shorts,207,0,8
sUq5nQXczEg,Why New York Is Powered By Steam - NYC Revealed,320506,5556,437
h6dEqggG6aE,Why New York Destroyed 3 Iconic Landmarks | Architectural Digest,1187023,26424,1248
JXGy9WyXvak,Here's Why New Cars Won't Last Like These Old Cars Do!,133476,3613,1170
Jd7Z90NLZ80,Why New Music Sucks,590833,31885,5689
QfhHppn13u4,Why New Tires Can Be Dangerous,3723178,201724,1640
QAQaW28SrwQ,Why New Cars Will Not Last! CAFE Standards Screw The Industry!,14159,574,298
F_g6-4swJ_s,Why 80% of New Zealand is Empty,9628088,100799,10232
8I8gtad4Tm8,Here’s Why New Cars Can't Last  5 Years | What Went Wrong?,249609,6671,1726
JeLBQtP0i2o,Why New York Jets' Switch to Justin Fields Could Pay Off,636,54,3
Yy8tDcdUUJY,Why New York's Skyscrapers Keep Changing Shape,3876709,67193,2802
gzF7aHxk4Y4,"Fallout: New Vegas Is Genius, And Here's Why",12879819,289501,30040
SuFyhBe1kgM,Why new year in Mayapur?,128031,10076,120
9TjUlWntsTU,Delta Executor Roblox - How I Got Delta Executor NEW Update Without KEY and PC! (Delta Executor NEW),9706,437,11
2dDk76kwjXg,The UNTOLD story of why NEW COKE failed,14191,185,38
cjG_8zFVFAw,Why New York Will Charge $23/Day To Drive Into Manhattan,1181675,9701,6152
LCWws8nYA3s,Why The New Deal Didn’t End The Great Depression,15087,763,93
NyfXeflrD_A,Why Isn't New Zealand a Part of Australia? (Short Animated Documentary),2931277,79679,9646
pdllIEkpnUI,TenZ on Why NEW Agent ‘Waylay’ is the WORST Agent Yet,1076830,49859,702
Kg6PElydWhA,15 reasons why New Zealand is the best country in the world,1338993,19486,3349
hQdGQZul2HQ,Here’s Why Old Cars are Better Than New Cars,287822,16492,543
znxLalCE0rk,Here’s Why New Cars Suck,226110,8122,989
lxa3ob8AW-E,Why New Soldiers Didn’t Survive in Vietnam,4553381,186328,8088
IIF_dX0as5g,Why new cars look like the 1980s again,536508,14730,2430
qeGIF-74M8U,Why New Yorkers Run to Their Trains?,4047856,224632,5076
nD7-R6FW3gc,Why New Hampshire Has NO Competitive Ski Resorts,164364,1501,539
A2Guqv2RD8k,HASSAN CAMPBELL ON WHY NEW YORKERS HAVE TO CHECK IN WHEN THEY GO TO THE WEST COAST,437143,15619,448
uqt1fbstq60,Why New York City is the best city,15501,631,37
IKB-Ix3VNcw,Top 5 Reasons Why New Box Truck Owner Operators FAIL!,28295,1687,91
z5JOjSj4_eo,"DOLLAR TREE HOME HACKS You'll Wish You Knew Sooner (Organization, Storage Ideas and decor)",371934,16772,1807
JCCTeJCpEu0,30 *NEW* HOME HACKS that will solve ALL your problems!,104408,5312,248
rhSw0iz2Zck,15 Home Hacks you wish you knew sooner! 😱 Brilliant & Life Changing Home Organization Cleaning Hacks,1078189,18576,837
Gfn_lik3eE8,Genius Home Hacks For Any Occasion That Make Life Much Easier 😎🤩,7620198,23160,639
LjlgQ_8qeBU,EPIC Dollar Tree bathroom hack! 🤯,1804129,143163,1763
tn3BJRYXWcg,Simple Cleaning And Organizing Hacks For Your Home,498506,3281,29
6JxkR5zYgSU,25 Ingenious Home Hacks You Will Use Everyday That Work Extremely Well,2368151,21299,655
l3-efIEskeI,THE CORE 4 STEPS YOU NEED TO DECLUTTER & ORGANIZE YOUR HOME #organizing #declutter,1418663,78922,722
lVLlqiH1Gfc,DIY Fluted IKEA Hack | Budget Friendly Laundry Room Makeover | Mudroom Storage Bench Ideas,3076164,51944,324
DQ3AsI9yrWc,43 *Oddly Useful* New Home Hacks To Make Your Life EASIER!,109671,8829,3279
_I9gcgR2PZc,21 ADHD Home Hacks That Will Change Your Life,647352,34564,1902
HRQ8m_saY9s,60 Home Hacks that will CHANGE YOUR LIFE!,714488,17653,931
jex_NcCJw_E,How to Organize with ADHD - Simple Home Hacks,544153,32056,2383
5M5IKj2WYWQ,ADHD Home Hacks - Real-Life Solutions for a Functional Home,624409,33961,3171
Qr0-7Ds79zo,Pink Floyd – Time (Official Audio),13526150,158790,7334
UpmSGieJ0Eo,JAMAL - TIME (Official Music Video),1948943,39087,2072
E1ZVSFfCk9g,NF - Time,93958154,1463259,47144
nOVvEbH2GC0,To Scale: TIME,2233300,113747,4420
LizkQof-MbY,Time,3689812,31580,446
nNjvUjwRm1o,Aodhán King - Time feat. Lauren Daigle (Official Lyric Video),541665,14841,374
_UD3rvWC7vI,Lil Baby - Time ft. Meek Mill (Official Audio),37622539,175261,1477
0BmIjQfWARQ,Time (SATB a cappella Choir) - Music by Jennifer Lucy Cook,237760,3081,194
va1oiojnGrA,Hans Zimmer - Time (Inception - Live in Prague),69425368,585868,19633
Q7vfUABFAIA,POV:TIME IS RUNNING OUT BUT YOUR TEAM IS NOWHERE TO BE SEEN l ib:Yum3_dw #dandysworld #dandyworld,1739717,122121,2229
zhRzORqNa0E,The Alan Parsons Project - Time (Official Audio),13191338,106853,7992
h6RNkQ7lU8Y,Telling Time Song for Kids | Telling Time to 5 Minutes,3827628,16806,0
8tI1_KlO6xI,Culture Club - Time (Clock Of The Heart),42446684,236880,17399
AZsmyTE3j9o,The mind-bending physics of time | Sean Carroll,2250541,42009,2135
YpyXVkqkQgg,Time Does Not Exist. Let me explain with a graph.,5299783,117513,12267
EYV2Oc50E1I,Time (feat. Monty),202254,2296,15
ZyYqyYAKGC0,Time Is But a Stubborn Illusion - Sneak Peek | Genius,15099184,295254,9181
t9GZzIGXHVg,News Ki Pathshala Live | Sushant Sinha | HC Judge के घर मिला नोटों का बंडल ? कौन सच्चा-कौन झूठा ?,129765,1845,0
ddZEMAw56_8,This Is How You Spend Your Time On Earth,4159287,302859,3351
YRSBiTF3wNw,In Time (2011) Official HD Movie Trailer,3771865,29462,1382
-EzURpTF5c8,Pink Floyd - Time,40867969,199029,8115
F1mqrCTFoz4,Cyndi Lauper - Time After Time (Audio),5363959,66283,2377
MaVgBjVh4b8,Telling Time to the Half Hour and Hour Song | 1st Grade & 2nd Grade,3557677,13259,0
VdQY7BusJNU,Cyndi Lauper - Time After Time (Official HD Video),558339523,2548352,81576
o3Y5aIapjFo,How Do You Perceive Time?,1737021,185833,1736
IQj8e60USMM,Hans Zimmer - Time,12438147,123345,3458
oFLysouG86I,Hootie & The Blowfish - Time (Official Music Video),9379237,45409,2255
HrxZWNu72WI,Telling Time For Children - Learning the Clock,11256048,44304,0
w9QK_4vrnJ0,The Telling Time Song | The Clock Song | Scratch Garden,1966285,3813,0
xdR7s8mwyp8,Telling the Time for Kids: O'Clock Times,1544412,0,0
TVXIO22Nr4E,BEST EPISODE EVER?! Wheel of Time Season 3 Episode 4 REVIEW,33794,2841,529
9LwKLtVzwoY,What Would Happen If We Stopped Time? 🕒❄️ | Neil deGrasse Tyson,3337940,138874,3051
LqRZ2_w56U0,Time - 10 Hours,9573157,74918,8781
IEKkxlTAmhA,An Alternate Timeline,35323962,1806205,14126
qrkW2bTayWo,time paradox /dandy's world/ based on poilubsU from TikTok! #dandysworld #animation #tween #edit,2224348,161225,1576
TAhbFRMURtg,Theoretical Physicist Brian Greene Explains Time in 5 Levels of Difficulty | WIRED,3353814,71350,3942
st8xWyMZXOU,Trei Degete - Time Time,65602626,1507179,49073
yiPtOVP-kec,"The Alan Parsons Symphonic Project ""Time"" (Live in Colombia)",7211522,49309,2500
tc7LpJswIZU,Time Is an Illusion: Scientists Say Time Doesn’t Exist in the Way We Think,480518,8227,1085
xVaXQpXE6mI,Facts That Will Mess With Your Perception Of Time #2,4620977,220836,628
o1Fohontzp4,Time,3116758,23905,109
RBvmO7NgUp0,What's the Time?,14006440,18515,0
Sbi-r571TYc,What Time Is It| Tell Time On An Analog Clock| Learning With Ms Houston,181587,1054,20
0Yu6izHtotc,The Wheel of Time S03 E04 Exclusive Sneak Peek | 'Ready',71641,1283,219
7WbycubP-50,Pink Floyd - Time (HQ) / Solo Backing Track (w/ Tab & Vocals) (2019) (320kbit/s),630243,2867,52
oEGL7j2LN84,Pink Floyd Reunion - Time,41213189,265588,7956
t1DECN9zS_8,Why Do Time Zones Look So Strange 🌍 How They Work 🕒,21135359,994244,5146
WMbH6EjCb6I,How Time Actually Works…🤯⌛️,3758101,255368,970
vtkGtXtDlQA,Don't Hug Me I'm Scared 2 - TIME,51366646,803776,92082
45QWYYu9kdc,HEALTH TIPS 🌱 || HEALTH TIPS IN HINDI. || #shorts #health #explore #healthtips,141270,4941,32
lJSczAiCO8A,ఆరోగ్య చిట్కాలు Health Tips Telugu #telugu #healthtips #health #shorts #youtube #ytshorts #healthy,27399,444,0
KEhamaiL4sI,Health Tips in Telugu #healthtips #healthyfood #shorts,414023,4044,5
hOwKjb_EHJA,Hacks Season 4 | Official Trailer | Max,139825,2606,138
24CJZHFwTGo,Trying beauty life hacks🙌which one is your favorite?,10219297,353912,471
q6ke-bfXSBg,Hacks Season 1 Trailer | Rotten Tomatoes TV,455572,2561,99
Gs36em6LjV8,Eating different breakfast food hacks!,33110875,1240254,7959
L1ovxJEwAsw,PVC Pipe Hacks You'll Wish You Knew Sooner #shorts #diy #skills #satisfying,15258082,206796,1753
CzaVFxMRKpM,🚽 Genius Restroom Hacks 🧻,384900,6560,66
yRaIHtaFOfM,Usefull Hacks for cheat in EXAM  Part-2 #shorts,24341949,2197793,1576
OjaiRMRsi4A,How To Fix Loose Pants In 2mins | Fashion Hack for Loose Pants | #fashion #hacks #style #mensfashion,11282668,465367,1067
Yy1dyC6SF4w,Sneaky Food Hacks 🍫,1963376,41640,22
_gAETx7A1gA,Do it yourself at home! Reuse the old toothbrush! #lifehacks #reuse #hacks #reuse #momhacks,35171162,977265,2455
F0Xys8aK9lg,GENIUS TRANSFORMATIONS || Clothing DIY Hacks And Simple Beauty Tricks by 123 GO! Planet,2400782,17583,329
XcqvvCIFFzI,Genius Life Hacks That Work Extremely Well,361652,3594,38
2FYu3ZjRglg,Which Dupatta Hack is best A or B/#hacks #hack #dupatta #fashion #style #styling #shortvideo #shorts,1748527,0,1214
S1-VPt2iThs,Smart School Hack 🤓 She Changed Bad Grade With Glue! By 123 GO! House,317183,3769,5
qK1vvZGbSZE,Omg🤯 it's amazing hack ✅ | viral hack testing #shorts #makeup #hack #youtubeshorts #trending #hacks,2254604,30662,35
hFxDYx8bnkQ,7 Beauty Hacks That Will Save You Time and Money!! Blusher,1666231,160,2
tsZO0kGJUSY,Which Scarf Hack is best A or B✨//#hacks #scarf #hack #fashion #styling #style #shortvideo #shorts,16078717,0,5320
2mPGCb5-Un0,Painting hacks #painting #art #shorts,371729,15782,219
YLv1KpQrnR8,3 LEGO Hacks,4172892,268006,768
-9MGbKUYvIw,Top 10 Genius Handyman Hacks That Work Extremely Well,225316,1161,33
mqWjOis-01c,Oreo 🍪Eating  Life Hack 🥛Oreo Swiss Roll #shorts #funny #comedy #ashortaday #minkutinku #lifehacks,20266766,487668,645
ZbME0agIrJ8,LAZY HACKS FOR SMART GIRLS! || Genius Life Hacks For Lazy People by 123 Go! Genius,11285331,70935,2335
7gsPftaXd9Y,CRAZY 5 MINUTE CRAFTS HACKS!😱 (follow for more!💗) #beautyhacks #beauty #beautytips #skincare #skin,2621335,119164,106
oi7dXE1Gx40,😲🌟painting hacks #art #painting #shorts,7101017,223612,1075
fM0ZMpmAjyI,McDonald’s Hacks Tested🍔,2413507,159690,2139
I3K8BFVoeJw,GADGETS VS HACKS || Random Useful Tools For your child #hacks #gadgets,186688678,2823276,2626
RLwMvCME6K0,World’s *DUMBEST* Life Hacks! (FUNNY),9211698,56050,2661
1poTvNPmbzQ,Drone Life Hacks!,6728572,115320,131
Nxh-5EXXGaM,How Artists Are Using Technology,194102,4407,165
eDUBRIGRPQY,Could the future of art lie in AI technology? - BBC News,56329,1025,318
jVhmv_x_tpY,"Connecting Art, Science and Technology: Jeff Hazelton at TEDxSarasota",2796,28,5
EyltIakqyDk,Digital Art in 9 Minutes: From Early Computing Technologies To Crypto NFT Hype 💻,50368,1235,46
7tYrfLm7nyc,Take a look inside NYC's Mercer Labs Museum of Art and Technology,23017,109,11
AlS9N8NMZo4,How Technology is Reshaping Art | Nazeli Ter-Petrosyan | TEDxAUA,1252,32,1
Vug_9PO3Wzs,New Order: Art and Technology in the Twenty-First Century | MoMA EXHIBITION,24548,280,10
Si4Vd9fnkRo,"What Happens When Art, Technology and Nature Meet Head-On",16574,142,3
-_ICsIwJ7qs,The Soul in the Cage of Technology #art #digitalart #ai #fun,33,3,2
BZTldALT4mo,🔥😱#amazing #shorts #technology #art #wow #nature #skills #satisfying #viral,6512,0,3
_N_6U3jV3vQ,[ ARTDEX Helps ] How Technology Is Changing The Art World,1161,0,0
WAuDCOl9qrk,"John Maeda: How art, technology and design inform creative leaders",181323,3029,111
G7Lqb6x7new,Satisfying work of art. Tech's Art 🪵⚜️ #Technology #Art #constructionlife #modernsculpture #SprintHR,4233,38,0
ukq3VAOHTEI,🔥😱#amazing #shorts #technology #art #wow #nature #skills #satisfying #viral,1568,0,2
Lk1bhzIaY-o,This robot painted a million dollar painting #art #money #technology #ai #wealth,2904,28,2
lQbH0rmLZig,Technology + Art = Creative Life (full ver.),1002809,31,0
4rd1o2pStsI,"Pure handmade porcelain, hope to get everyone's support #ceramics #artist #technology #Art #technolo",2053,131,4
DxTknIk9BvM,The Art of Technology: Where STEM and Creativity Converge | Sid Kumar | TEDxFolsom High School Youth,1993,54,8
MPCKXra39SA,"Inspiration Fridays - 21st Century Technology, Art and Learning in the Classroom",6372,20,3
jZE0_6j1Bno,"Pure handmade porcelain, hope to get everyone's support #ceramics #artist #technology #Art #technolo",2964,95,0
Ex0jHm1lyQ8,The Art of Tea 🌱 + Technology ⛳ #tea #technology #art #smartideas #smartliving,2982,56,0
r2CC3dsB7lI,Mastering the Art of PCB Making with Laser Technology,28447,785,21
XhoCnqkamko,Bubble side timepiece 😍 #shortsfeed #automobile #shortshorts #shortsviral #shorts #technology #art,5929,50,0
HE9JcXk8jkE,O letter easy drawing #science and technology #technology #art #shorts ..,4663,47,0
vCQTwQVmo6c,technology #art,5362,0,0
dZsZ2Kyg15Y,"Photography: A Timeless Art  #photography, #photojourney, #camera,#technology, #art, #creative",542,6,0
iJvTd7uYXes,ART + TECHNOLOGY: Finding the solutions to our future through ART+TECHNOLOGY (Part 1),1377,18,0
heuf0hxoT6Y,"Pure handmade porcelain, hope to get everyone's support #ceramics #artist #technology #Art #technolo",37403,835,9
n4s3t6rKL1k,Introduction to Studio Technology Art.,128,3,0
GcqQmPu0RFY,Godzilla Blast!! #technology #art #animation,270,3,0
